dataset_label,item_id,importance_rank,difficulty_label,unit,subunit,item,reading,aliases,prerequisite_ids,card_id,card_type,focus,question,answer,accepted_answers,explanation,confusable_with,distinction,formula,answer_unit,memory_aid,source_name,source_url,reading_map
生物基礎_Deck1_最重要骨格,BB-000099,99,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,乾性遷移,かんせいせんい,なし,BB-000090,BB-000099-C01,identify,乾燥した裸地から始まり、土壌形成を伴って進む遷移を何というか,乾燥した裸地から始まり、土壌形成を伴って進む遷移を何というか。,乾性遷移,乾性遷移,溶岩上などで始まる一次遷移は、典型的な乾性遷移である。,湿性遷移,乾性遷移は乾いた場所、湿性遷移は湖沼など水分の多い場所から始まる。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,一次遷移=いちじせんい｜乾性遷移=かんせいせんい｜土壌形成=どじょうけいせい｜裸地=らち
生物基礎_Deck1_最重要骨格,BB-000100,100,Deck1・最重要骨格,生物の特徴,遺伝情報とDNA,S期,えすき,なし,BB-000094｜BB-000067,BB-000100-C01,identify,細胞周期の間期のうち、DNAが複製される時期を何というか,細胞周期の間期のうち、DNAが複製される時期を何というか。,S期,S期,S期を終えると、細胞当たりのDNA量は複製前の2倍になる。,G1期,S期ではDNA複製が起こり、G1期ではまだDNA複製前である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜大学入試センター「令和7年度大学入学共通テスト 生物基礎」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.dnc.ac.jp/albums/abm.php?d=771&f=abm00005960.pdf&n=2025_op_37_seibutsukiso.pdf,DNA量=でぃーえぬえーりょう｜細胞周期=さいぼうしゅうき｜S期=えすき｜間期=かんき
生物基礎_Deck1_最重要骨格,BB-000101,101,Deck1・最重要骨格,ヒトの体の調節,免疫,免疫記憶,めんえききおく,なし,BB-000038｜BB-000098,BB-000101-C01,identify,一度認識した抗原に対して、再侵入時に速く強く反応できる性質を何というか,一度認識した抗原に対して、再侵入時に速く強く反応できる性質を何というか。,免疫記憶,免疫記憶,記憶細胞が長く残ることが免疫記憶の基盤となる。,記憶細胞,免疫記憶は性質・現象、記憶細胞はそれを担う細胞である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜米国国立医学図書館 MedlinePlus「Immune response」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://medlineplus.gov/ency/article/000821.htm,免疫記憶=めんえききおく｜記憶細胞=きおくさいぼう｜抗原=こうげん
生物基礎_Deck1_最重要骨格,BB-000102,102,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,湿性遷移,しっせいせんい,なし,BB-000090,BB-000102-C01,identify,湖沼など水分の多い場所から始まり、堆積物の増加とともに陸地化して進む遷移を何というか,湖沼など水分の多い場所から始まり、堆積物の増加とともに陸地化して進む遷移を何というか。,湿性遷移,湿性遷移,水生植物の遺体や土砂が堆積し、湿原や草原を経て森林へ進むことがある。,乾性遷移,湿性遷移は水域・湿地、乾性遷移は乾燥した裸地から始まる。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,湿性遷移=しっせいせんい｜草原=そうげん
生物基礎_Deck1_最重要骨格,BB-000103,103,Deck1・最重要骨格,生物の特徴,遺伝情報とDNA,体細胞分裂,たいさいぼうぶんれつ,なし,BB-000067｜BB-000091,BB-000103-C01,identify,一つの体細胞から、基本的に同じ遺伝情報をもつ二つの娘細胞が生じる分裂を何というか,一つの体細胞から、基本的に同じ遺伝情報をもつ二つの娘細胞が生じる分裂を何というか。,体細胞分裂,体細胞分裂,体細胞分裂は成長や細胞の補充に関わる。,DNAの複製,DNA複製は遺伝物質を増やす過程、体細胞分裂は複製後のDNAを二細胞へ分ける過程である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜大学入試センター「令和7年度大学入学共通テスト 生物基礎」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.dnc.ac.jp/albums/abm.php?d=771&f=abm00005960.pdf&n=2025_op_37_seibutsukiso.pdf,体細胞分裂=たいさいぼうぶんれつ｜遺伝情報=いでんじょうほう｜娘細胞=むすめさいぼう
生物基礎_Deck1_最重要骨格,BB-000104,104,Deck1・最重要骨格,ヒトの体の調節,免疫,ワクチン,わくちん,なし,BB-000041｜BB-000101,BB-000104-C01,identify,病原体の成分や弱毒化・不活化した病原体などを用い、免疫記憶を誘導する製剤を何というか,病原体の成分や弱毒化・不活化した病原体などを用い、免疫記憶を誘導する製剤を何というか。,ワクチン,ワクチン,ワクチン接種後に記憶細胞が形成されると、実際の感染時に二次応答が起こりやすい。,抗血清,ワクチンは能動的に免疫記憶をつくらせ、抗血清は完成した抗体を含む。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜米国国立医学図書館 MedlinePlus「Vaccines」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://medlineplus.gov/ency/anatomyvideos/000137.htm,ワクチン接種=よぼうせっしゅ｜二次応答=にじおうとう｜免疫記憶=めんえききおく｜記憶細胞=きおくさいぼう｜不活化=ふかつか｜弱毒化=じゃくどくか
生物基礎_Deck1_最重要骨格,BB-000105,105,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,裸地,らち,なし,BB-000093,BB-000105-C01,identify,植物にほとんど覆われていない地表を何というか,植物にほとんど覆われていない地表を何というか。,裸地,裸地,一次遷移では、岩石からなる裸地へ先駆植物が侵入する。,草原,裸地は植物被覆がほぼなく、草原は草本植物に広く覆われる。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,一次遷移=いちじせんい｜先駆植物=せんくしょくぶつ｜裸地=らち
生物基礎_Deck1_最重要骨格,BB-000106,106,Deck1・最重要骨格,生物の特徴,遺伝情報とDNA,G1期,じーわんき,なし,BB-000094,BB-000106-C01,identify,細胞周期の間期で、DNA複製より前に細胞が成長する時期を何というか,細胞周期の間期で、DNA複製より前に細胞が成長する時期を何というか。,G1期,G1期,G1期の後にS期へ進み、DNAが複製される。,G2期,G1期はDNA複製前、G2期はDNA複製後である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,細胞周期=さいぼうしゅうき｜G1期=じーわんき｜S期=えすき｜間期=かんき
生物基礎_Deck1_最重要骨格,BB-000107,107,Deck1・最重要骨格,ヒトの体の調節,情報の伝達,中枢神経系,ちゅうすうしんけいけい,なし,BB-000050,BB-000107-C01,identify,脳と脊髄からなり、情報を統合して指令を出す神経系を何というか,脳と脊髄からなり、情報を統合して指令を出す神経系を何というか。,中枢神経系,中枢神経系,中枢神経系は末梢神経系からの情報を受け取り、反応を調節する。,末梢神経系,中枢神経系は脳・脊髄、末梢神経系はそれらと全身を結ぶ神経である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,中枢神経系=ちゅうすうしんけいけい｜末梢神経系=まっしょうしんけいけい
生物基礎_Deck1_最重要骨格,BB-000108,108,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,先駆植物,せんくしょくぶつ,パイオニア植物,BB-000090｜BB-000105,BB-000108-C01,identify,遷移の初期に、裸地などへ最初に侵入して定着する植物を何というか,遷移の初期に、裸地などへ最初に侵入して定着する植物を何というか。,先駆植物,先駆植物｜パイオニア植物,地衣類、コケ植物、乾燥に強い草本などが先駆植物となり、土壌形成を助ける。,極相種,先駆植物は遷移初期、極相種は遷移後期の安定した群落で優占する。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,コケ植物=こけしょくぶつ｜先駆植物=せんくしょくぶつ｜土壌形成=どじょうけいせい｜地衣類=ちいるい｜草本=そうほん｜裸地=らち
生物基礎_Deck1_最重要骨格,BB-000109,109,Deck1・最重要骨格,生物の特徴,遺伝情報とDNA,G2期,じーつーき,なし,BB-000094｜BB-000100,BB-000109-C01,identify,細胞周期の間期で、DNA複製後から分裂期までの準備期間を何というか,細胞周期の間期で、DNA複製後から分裂期までの準備期間を何というか。,G2期,G2期,G2期では複製済みのDNAをもつ状態で分裂の準備が進む。,G1期,G2期はDNA複製後、G1期はDNA複製前である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,細胞周期=さいぼうしゅうき｜G2期=じーつーき｜分裂期=ぶんれつき｜間期=かんき
生物基礎_Deck1_最重要骨格,BB-000110,110,Deck1・最重要骨格,ヒトの体の調節,情報の伝達,末梢神経系,まっしょうしんけいけい,なし,BB-000050,BB-000110-C01,identify,脳・脊髄と全身の器官を結ぶ神経系を何というか,脳・脊髄と全身の器官を結ぶ神経系を何というか。,末梢神経系,末梢神経系,末梢神経系には体性神経系と自律神経系が含まれる。,中枢神経系,末梢神経系は中枢と全身を結び、中枢神経系は情報を統合する。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,末梢神経系=まっしょうしんけいけい｜自律神経系=じりつしんけいけい
生物基礎_Deck1_最重要骨格,BB-000111,111,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,地衣類,ちいるい,なし,BB-000108,BB-000111-C01,identify,菌類と藻類またはシアノバクテリアが共生し、岩上などへ先駆的に侵入できる生物体を何というか,菌類と藻類またはシアノバクテリアが共生し、岩上などへ先駆的に侵入できる生物体を何というか。,地衣類,地衣類,地衣類は岩石の風化や有機物の蓄積を進め、土壌形成に寄与する。,コケ植物,地衣類は菌類と光合成生物の共生体、コケ植物は植物である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,土壌形成=どじょうけいせい｜地衣類=ちいるい｜有機物=ゆうきぶつ｜風化=ふうか
