dataset_label,item_id,importance_rank,difficulty_label,curriculum_scope,unit,subunit,item,reading,aliases,prerequisite_ids,scale,region,reference_year,card_id,card_type,focus,question,answer,accepted_answers,explanation,confusable_with,distinction,formula,answer_unit,memory_aid,source_name,source_url,reading_map
大学受験地理_Deck1_全範囲の骨格,GE-000135,135,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,海流,親潮,おやしお,千島海流,GE-000131,国内地域,北海道・東北太平洋岸,該当なし,GE-000135-C01,identify,用語の識別,千島列島・北海道東方から南下し、栄養塩に富む日本近海の寒流は何か。,親潮,親潮｜千島海流,黒潮との潮目付近は好漁場になりやすい。,なし,なし,なし,なし,なし,気象庁『日本の気候』,https://www.jma.go.jp/jma/kishou/know/kisetsu_riyou/tenkou/Average_Climate_Japan.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000136,136,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,地形性気候,雨陰,あめかげ,なし,GE-000118,世界,世界全体,該当なし,GE-000136-C01,identify,用語の識別,山地の風下側で、空気が下降して乾燥し降水量が少なくなる地域を何というか。,雨陰,雨陰,風上側で水分を失った空気が風下へ下るため生じる。,なし,なし,なし,なし,なし,気象庁『世界の天候』,https://www.data.jma.go.jp/cpd/monitor/index.html,雨陰=あめかげ
大学受験地理_Deck1_全範囲の骨格,GE-000137,137,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,地形性気候,フェーン現象,ふぇーんげんしょう,なし,GE-000136,世界,世界全体,該当なし,GE-000137-C01,identify,用語の識別,湿った空気が山を越えた風下側で、高温で乾燥した風となる現象は何か。,フェーン現象,フェーン現象,風上で凝結・降水し、風下で断熱圧縮により昇温する。,なし,なし,なし,なし,なし,気象庁『世界の天候』,https://www.data.jma.go.jp/cpd/monitor/index.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000138,138,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,海洋・大気相互作用,エルニーニョ現象,えるにーにょげんしょう,なし,なし,世界,世界全体,該当なし,GE-000138-C01,identify,用語の識別,赤道太平洋東部から中部の海面水温が平年より高い状態が続く現象は何か。,エルニーニョ現象,エルニーニョ現象,大気循環を変化させ、世界各地の天候に影響する。,ラニーニャ現象,エルニーニョは赤道太平洋東部・中部が高温、ラニーニャは低温。,なし,なし,なし,気象庁『世界の天候』,https://www.data.jma.go.jp/cpd/monitor/index.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000139,139,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,海洋・大気相互作用,ラニーニャ現象,らにーにゃげんしょう,なし,なし,世界,世界全体,該当なし,GE-000139-C01,identify,用語の識別,赤道太平洋東部から中部の海面水温が平年より低い状態が続く現象は何か。,ラニーニャ現象,ラニーニャ現象,貿易風が強まり、エルニーニョと異なる異常天候をもたらすことがある。,エルニーニョ現象,ラニーニャは赤道太平洋東部・中部が低温、エルニーニョは高温。,なし,なし,なし,気象庁『世界の天候』,https://www.data.jma.go.jp/cpd/monitor/index.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000140,140,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,気候区分,ケッペンの気候区分,けっぺんのきこうくぶん,なし,なし,世界,世界全体,該当なし,GE-000140-C01,identify,用語の識別,植生との対応を重視し、主に気温と降水量で世界の気候を分類する方法は何か。,ケッペンの気候区分,ケッペンの気候区分,A・B・C・D・Eの大区分と、降水季節や気温を示す記号を組み合わせる。,なし,なし,なし,なし,なし,文部科学省『高等学校学習指導要領解説 地理歴史編』,https://www.mext.go.jp/content/20220802-mxt_kyoiku02-100002620_03.pdf,なし
大学受験地理_Deck1_全範囲の骨格,GE-000141,141,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,気候区分,熱帯雨林気候,ねったいうりんきこう,Af,GE-000140,世界,赤道周辺,該当なし,GE-000141-C01,identify,用語の識別,一年中高温で、明瞭な乾季がなく多雨なケッペンの気候区分は何か。,熱帯雨林気候,熱帯雨林気候｜Af,赤道周辺に分布し、熱帯雨林が発達する。,なし,なし,なし,なし,なし,気象庁『世界の天候』,https://www.data.jma.go.jp/cpd/monitor/index.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000142,142,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,気候区分,熱帯モンスーン気候,ねったいもんすーんきこう,Am,GE-000128｜GE-000140,世界,南・東南アジアなど,該当なし,GE-000142-C01,identify,用語の識別,一年中高温で短い乾季があるが、季節風による多雨で森林が成立する気候は何か。,熱帯モンスーン気候,熱帯モンスーン気候｜Am,南アジアや東南アジアの一部に分布する。,なし,なし,なし,なし,なし,気象庁『世界の天候』,https://www.data.jma.go.jp/cpd/monitor/index.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000143,143,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,気候区分,サバナ気候,さばなきこう,Aw,GE-000140,世界,熱帯の外縁部,該当なし,GE-000143-C01,identify,用語の識別,一年中高温で、夏に雨季、冬に乾季が明瞭な気候は何か。,サバナ気候,サバナ気候｜Aw,丈の高い草原と疎林からなるサバナが広がる。,なし,なし,なし,なし,なし,気象庁『世界の天候』,https://www.data.jma.go.jp/cpd/monitor/index.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000144,144,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,気候区分,ステップ気候,すてっぷきこう,BS,GE-000140,世界,半乾燥地域,該当なし,GE-000144-C01,identify,用語の識別,砂漠気候よりやや降水量が多く、短草草原が広がる半乾燥気候は何か。,ステップ気候,ステップ気候｜BS,砂漠の周辺や大陸内部に分布する。,砂漠気候,ステップ気候は半乾燥、砂漠気候はより乾燥が強い。,なし,なし,なし,気象庁『世界の天候』,https://www.data.jma.go.jp/cpd/monitor/index.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000145,145,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,気候区分,砂漠気候,さばくきこう,BW,GE-000122｜GE-000140,世界,乾燥地域,該当なし,GE-000145-C01,identify,用語の識別,蒸発量に対して降水量が極めて少なく、植生が乏しい乾燥気候は何か。,砂漠気候,砂漠気候｜BW,亜熱帯高圧帯、大陸内部、寒流沿岸などに分布する。,ステップ気候,砂漠気候は極乾燥、ステップ気候は半乾燥。,なし,なし,なし,気象庁『世界の天候』,https://www.data.jma.go.jp/cpd/monitor/index.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000146,146,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,気候区分,地中海性気候,ちちゅうかいせいきこう,Cs,GE-000140,世界,地中海沿岸などの大陸西岸,該当なし,GE-000146-C01,identify,用語の識別,夏に乾燥し、冬に降水が多い温帯気候は何か。,地中海性気候,地中海性気候｜Cs,大陸西岸の緯度30〜40度付近に分布し、硬葉樹林と結び付く。,なし,なし,なし,なし,なし,気象庁『世界の天候』,https://www.data.jma.go.jp/cpd/monitor/index.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000147,147,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,気候区分,温暖湿潤気候,おんだんしつじゅんきこう,Cfa,GE-000140,世界,温帯の大陸東岸,該当なし,GE-000147-C01,identify,用語の識別,温帯の大陸東岸に多く、夏が高温で年間を通じて降水がある気候は何か。,温暖湿潤気候,温暖湿潤気候｜Cfa,日本の多く、中国東部、アメリカ合衆国南東部などに分布する。,なし,なし,なし,なし,なし,気象庁『世界の天候』,https://www.data.jma.go.jp/cpd/monitor/index.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000148,148,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,気候区分,西岸海洋性気候,せいがんかいようせいきこう,Cfb,GE-000126｜GE-000130｜GE-000140,世界,温帯の大陸西岸,該当なし,GE-000148-C01,identify,用語の識別,偏西風と暖流の影響で、年較差が小さく一年を通じて降水がある温帯気候は何か。,西岸海洋性気候,西岸海洋性気候｜Cfb,西ヨーロッパやニュージーランドなどに分布する。,なし,なし,なし,なし,なし,気象庁『世界の天候』,https://www.data.jma.go.jp/cpd/monitor/index.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000149,149,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,気候区分,冷帯湿潤気候,れいたいしつじゅんきこう,Df｜亜寒帯湿潤気候,GE-000140,世界,北半球高緯度の大陸東部など,該当なし,GE-000149-C01,identify,用語の識別,冷帯で明瞭な乾季がなく、年較差が大きい気候は何か。,冷帯湿潤気候,冷帯湿潤気候｜Df｜亜寒帯湿潤気候,北アメリカ北東部やユーラシア北部などに分布する。,なし,なし,なし,なし,なし,気象庁『世界の天候』,https://www.data.jma.go.jp/cpd/monitor/index.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000150,150,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,気候区分,冷帯冬季少雨気候,れいたいとうきしょううきこう,Dw｜亜寒帯冬季少雨気候,GE-000140,世界,東アジア北部,該当なし,GE-000150-C01,identify,用語の識別,冷帯で、冬の降水量が少なく夏に降水が集中する気候は何か。,冷帯冬季少雨気候,冷帯冬季少雨気候｜Dw｜亜寒帯冬季少雨気候,シベリア東部や中国東北部などに分布する。,なし,なし,なし,なし,なし,気象庁『世界の天候』,https://www.data.jma.go.jp/cpd/monitor/index.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000151,151,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,気候区分,ツンドラ気候,つんどらきこう,ET,GE-000140,世界,北極海沿岸など,該当なし,GE-000151-C01,identify,用語の識別,最暖月平均気温が0℃以上10℃未満で、樹木が育ちにくい寒帯気候は何か。,ツンドラ気候,ツンドラ気候｜ET,コケ類・地衣類・低木からなるツンドラが広がる。,なし,なし,なし,なし,なし,気象庁『世界の天候』,https://www.data.jma.go.jp/cpd/monitor/index.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000152,152,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,気候区分,氷雪気候,ひょうせつきこう,EF,GE-000140,世界,南極・グリーンランド内陸,該当なし,GE-000152-C01,identify,用語の識別,最暖月平均気温が0℃未満で、年間を通じて氷雪に覆われる寒帯気候は何か。,氷雪気候,氷雪気候｜EF,南極大陸やグリーンランド内陸部が代表的である。,なし,なし,なし,なし,なし,気象庁『世界の天候』,https://www.data.jma.go.jp/cpd/monitor/index.html,氷雪気候=ひょうせつきこう
大学受験地理_Deck1_全範囲の骨格,GE-000153,153,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,気候区分,高山気候,こうざんきこう,なし,GE-000113,世界,世界の高山地域,該当なし,GE-000153-C01,identify,用語の識別,低緯度でも標高が高いため低温となり、高度による気候・植生の垂直変化がみられる気候は何か。,高山気候,高山気候,アンデスやヒマラヤなどで顕著である。,なし,なし,なし,なし,なし,気象庁『世界の天候』,https://www.data.jma.go.jp/cpd/monitor/index.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000154,154,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,植生,熱帯雨林,ねったいうりん,なし,GE-000141,世界,赤道周辺,該当なし,GE-000154-C01,identify,用語の識別,一年中高温多雨な地域に発達する、常緑広葉樹中心の密な森林を何というか。,熱帯雨林,熱帯雨林,生物多様性が高く、赤道付近に広がる。,なし,なし,なし,なし,なし,国連食糧農業機関『FAOSTAT』,https://www.fao.org/faostat/en/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000155,155,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,植生,サバナ,さばな,なし,GE-000143,世界,熱帯の外縁部,該当なし,GE-000155-C01,identify,用語の識別,熱帯の雨季と乾季がある地域に広がる、丈の高い草原と疎林からなる植生を何というか。,サバナ,サバナ,アフリカ、南アメリカ、オーストラリア北部などに分布する。,なし,なし,なし,なし,なし,国連食糧農業機関『FAOSTAT』,https://www.fao.org/faostat/en/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000156,156,Deck 1｜全範囲の骨格,両方,気候・植生・土壌,植生,ステップ,すてっぷ,なし,GE-000144,世界,半乾燥地域,該当なし,GE-000156-C01,identify,用語の識別,半乾燥地域に広がる、丈の低い草を中心とする短草草原を何というか。,ステップ,ステップ,穀物栽培や牧畜に利用される地域が多い。,なし,なし,なし,なし,なし,国連食糧農業機関『FAOSTAT』,https://www.fao.org/faostat/en/,なし
