dataset_label,item_id,importance_rank,difficulty_label,unit,subunit,item,reading,aliases,prerequisite_ids,time_scale,spatial_scale,card_id,card_type,focus,question,answer,accepted_answers,explanation,confusable_with,distinction,formula,answer_unit,memory_aid,source_name,source_url,reading_map
地学基礎 Deck1 全範囲最重要骨格,ES-000084,84,Deck1｜全範囲の最重要骨格,変動する地球,地質時代,中生代,ちゅうせいだい,なし,ES-000081,万〜億年,地球規模,ES-000084-C01,identify,用語の同定,三畳紀・ジュラ紀・白亜紀を含む地質時代を何というか。,中生代,中生代,三畳紀・ジュラ紀・白亜紀を含む地質時代。,新生代,中生代は恐竜が繁栄した時代で、白亜紀末に終わる。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000084,84,Deck1｜全範囲の最重要骨格,変動する地球,地質時代,中生代,ちゅうせいだい,なし,ES-000081,万〜億年,地球規模,ES-000084-C02,sequence,紀の順序,中生代の三つの紀を古い順に答えよ。,三畳紀→ジュラ紀→白亜紀,三畳紀→ジュラ紀→白亜紀｜三畳紀、ジュラ紀、白亜紀,中生代は三畳紀、ジュラ紀、白亜紀の順。,新生代,中生代は恐竜が繁栄した時代で、白亜紀末に終わる。,なし,なし,三・ジュ・白,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000085,85,Deck1｜全範囲の最重要骨格,変動する地球,地質時代,新生代,しんせいだい,なし,ES-000081,万〜億年,地球規模,ES-000085-C01,identify,用語の同定,白亜紀末の大量絶滅後から現在までの地質時代を何というか。,新生代,新生代,白亜紀末の大量絶滅後から現在までの地質時代。,中生代,新生代は白亜紀末より後で、哺乳類が多様化した。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000085,85,Deck1｜全範囲の最重要骨格,変動する地球,地質時代,新生代,しんせいだい,なし,ES-000081,万〜億年,地球規模,ES-000085-C02,sequence,時代の順序,新生代の大区分を古い順に答えよ。,古第三紀→新第三紀→第四紀,古第三紀→新第三紀→第四紀｜古第三紀、新第三紀、第四紀,第四紀はさらに更新世と完新世に分かれる。,中生代,新生代は白亜紀末より後で、哺乳類が多様化した。,なし,なし,古三・新三・第四,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000086,86,Deck1｜全範囲の最重要骨格,変動する地球,地層と化石,地層,ちそう,なし,なし,万〜億年,試料・露頭,ES-000086-C01,identify,用語の同定,土砂や火山灰、生物遺骸などが堆積してできた層状の地質体を何というか。,地層,地層,土砂や火山灰、生物遺骸などが堆積してできた層状の地質体。,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000087,87,Deck1｜全範囲の最重要骨格,変動する地球,地層と化石,化石,かせき,なし,ES-000086,万〜億年,試料・露頭,ES-000087-C01,identify,用語の同定,過去の生物の遺骸や生活の跡が地層中に残ったものを何というか。,化石,化石,過去の生物の遺骸や生活の跡が地層中に残ったもの。,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000087,87,Deck1｜全範囲の最重要骨格,変動する地球,地層と化石,化石,かせき,なし,ES-000086,万〜億年,試料・露頭,ES-000087-C02,structure,二つの型,化石を大きく、生物体の一部と生活の跡に分けると何と何か。,体化石と生痕化石,体化石と生痕化石｜体化石・生痕化石,殻や骨などが体化石、足跡や巣穴などが生痕化石。,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000088,88,Deck1｜全範囲の最重要骨格,変動する地球,地層と化石,示準化石,しじゅんかせき,なし,ES-000087,万〜億年,試料・露頭,ES-000088-C01,identify,用語の同定,地層ができた年代を判断する手がかりになる化石を何というか。,示準化石,示準化石,地層ができた年代を判断する手がかりになる化石。,示相化石,示準化石は年代、示相化石は当時の環境を示す。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,示準化石=しじゅんかせき
地学基礎 Deck1 全範囲最重要骨格,ES-000088,88,Deck1｜全範囲の最重要骨格,変動する地球,地層と化石,示準化石,しじゅんかせき,なし,ES-000087,万〜億年,試料・露頭,ES-000088-C02,relation,適する生物,示準化石に適する生物の条件を二つ答えよ。,生存期間が短く、地理的分布が広い,生存期間が短く、地理的分布が広い｜短期間に広範囲に分布した,短い期間を特定でき、離れた地域の地層を対比しやすい。,示相化石,示準化石は年代、示相化石は当時の環境を示す。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,示準化石=しじゅんかせき
地学基礎 Deck1 全範囲最重要骨格,ES-000089,89,Deck1｜全範囲の最重要骨格,変動する地球,地層と化石,示相化石,しそうかせき,なし,ES-000087,万〜億年,試料・露頭,ES-000089-C01,identify,用語の同定,地層ができた当時の環境を判断する手がかりになる化石を何というか。,示相化石,示相化石,地層ができた当時の環境を判断する手がかりになる化石。,示準化石,示相化石は環境、示準化石は年代を示す。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,示相化石=しそうかせき
地学基礎 Deck1 全範囲最重要骨格,ES-000089,89,Deck1｜全範囲の最重要骨格,変動する地球,地層と化石,示相化石,しそうかせき,なし,ES-000087,万〜億年,試料・露頭,ES-000089-C02,relation,適する生物,示相化石に適する生物の条件は何か。,生息環境が限られている,生息環境が限られている｜特定の環境に生息する,生物の環境選択性が高いほど、当時の水深・水温・塩分などを推定しやすい。,示準化石,示相化石は環境、示準化石は年代を示す。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,示相化石=しそうかせき
地学基礎 Deck1 全範囲最重要骨格,ES-000090,90,Deck1｜全範囲の最重要骨格,変動する地球,地層と化石,地層累重の法則,ちそうるいじゅうのほうそく,なし,ES-000086,万〜億年,試料・露頭,ES-000090-C01,identify,用語の同定,地層が逆転していなければ、下の地層ほど古く上の地層ほど新しいという法則を何というか。,地層累重の法則,地層累重の法則,地層が逆転していなければ、下の地層ほど古く上の地層ほど新しいという法則。,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,累重=るいじゅう
地学基礎 Deck1 全範囲最重要骨格,ES-000090,90,Deck1｜全範囲の最重要骨格,変動する地球,地層と化石,地層累重の法則,ちそうるいじゅうのほうそく,なし,ES-000086,万〜億年,試料・露頭,ES-000090-C02,relation,適用条件,地層累重の法則をそのまま使うために必要な条件は何か。,地層が逆転していないこと,地層が逆転していないこと｜地層の上下が逆になっていないこと,強い褶曲や断層で地層が逆転している場合は、単純に下ほど古いとは限らない。,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,累重=るいじゅう
地学基礎 Deck1 全範囲最重要骨格,ES-000091,91,Deck1｜全範囲の最重要骨格,変動する地球,地層と化石,不整合,ふせいごう,なし,ES-000086,万〜億年,試料・露頭,ES-000091-C01,identify,用語の同定,侵食や堆積の中断による時間の空白をはさんで、新旧の地層が接する関係を何というか。,不整合,不整合,侵食や堆積の中断による時間の空白をはさんで、新旧の地層が接する関係。,整合,不整合には堆積が途切れた時間の空白がある。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000091,91,Deck1｜全範囲の最重要骨格,変動する地球,地層と化石,不整合,ふせいごう,なし,ES-000086,万〜億年,試料・露頭,ES-000091-C02,sequence,形成過程,不整合ができる基本順序を、堆積後から簡潔に答えよ。,隆起・侵食→沈降→新しい地層の堆積,隆起・侵食→沈降→新しい地層の堆積｜侵食と堆積の中断の後に再び堆積,侵食面を境に、下位層と上位層の間に長い時間の空白が残る。,整合,不整合には堆積が途切れた時間の空白がある。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000092,92,Deck1｜全範囲の最重要骨格,変動する地球,地質構造,断層,だんそう,なし,なし,複数尺度,地域,ES-000092-C01,identify,用語の同定,地層や岩盤が割れ、割れ目を境に両側が相対的にずれた構造を何というか。,断層,断層,地層や岩盤が割れ、割れ目を境に両側が相対的にずれた構造。,節理,断層は割れ目に沿うずれがあり、節理には明瞭なずれがない。,なし,なし,なし,地質調査総合センター「地質図の見方」,https://www.gsj.jp/geology/geomap/geomap-view/index.html,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000092,92,Deck1｜全範囲の最重要骨格,変動する地球,地質構造,断層,だんそう,なし,なし,複数尺度,地域,ES-000092-C02,relation,必要条件,岩盤に割れ目があっても、両側にずれがなければ断層と呼ぶか。,呼ばない,呼ばない｜断層ではない,明瞭なずれを伴わない割れ目は節理と呼ばれる。,節理,断層は割れ目に沿うずれがあり、節理には明瞭なずれがない。,なし,なし,なし,地質調査総合センター「地質図の見方」,https://www.gsj.jp/geology/geomap/geomap-view/index.html,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000093,93,Deck1｜全範囲の最重要骨格,変動する地球,地質構造,褶曲,しゅうきょく,なし,なし,万〜億年,地域,ES-000093-C01,identify,用語の同定,地層が圧縮などによって波状に曲がった構造を何というか。,褶曲,褶曲,地層が圧縮などによって波状に曲がった構造。,断層,褶曲は地層が曲がり、断層は割れてずれる。,なし,なし,なし,地質調査総合センター「地質図の見方」,https://www.gsj.jp/geology/geomap/geomap-view/index.html,褶曲=しゅうきょく
地学基礎 Deck1 全範囲最重要骨格,ES-000093,93,Deck1｜全範囲の最重要骨格,変動する地球,地質構造,褶曲,しゅうきょく,なし,なし,万〜億年,地域,ES-000093-C02,structure,基本形,褶曲の基本的な二つの形を答えよ。,背斜と向斜,背斜と向斜｜背斜・向斜,上向きに凸が背斜、下向きに凸が向斜。,断層,褶曲は地層が曲がり、断層は割れてずれる。,なし,なし,なし,地質調査総合センター「地質図の見方」,https://www.gsj.jp/geology/geomap/geomap-view/index.html,褶曲=しゅうきょく
